Date,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
2014-06-12,38.83168411254883,62.575111389160156,14.805459976196289,44.030582427978516,32.84974670410156,32.95092010498047,29.081661224365234,49.48566436767578,57.70133590698242
2014-06-13,38.98237228393555,63.17201614379883,14.812013626098633,44.18461608886719,33.04038619995117,32.94353485107422,29.267383575439453,49.444217681884766,57.72766876220703
2014-06-16,38.8951301574707,63.550724029541016,14.739952087402344,44.135963439941406,33.04038619995117,33.06879806518555,29.466848373413086,49.54370880126953,57.85928726196289
2014-06-17,38.97443389892578,63.50579833984375,14.890624046325684,44.2575798034668,33.11838150024414,33.06879806518555,29.42559051513672,49.51884460449219,58.08741760253906
2014-06-18,39.39480972290039,63.98719024658203,14.975788116455078,44.5088996887207,33.29166793823242,33.459320068359375,30.0927791595459,49.91684341430664,58.52614212036133
2014-06-19,39.31549835205078,64.44290924072266,14.956134796142578,44.62240982055664,33.23101806640625,33.65090560913086,30.340408325195312,50.08268356323242,58.385765075683594
2014-06-20,39.55534362792969,65.08389282226562,15.01533031463623,44.809722900390625,33.15790557861328,33.54777526855469,30.155866622924805,50.50383377075195,58.16744613647461
2014-06-23,39.61112594604492,65.3160400390625,15.048216819763184,44.549110412597656,33.2536506652832,33.362300872802734,30.051828384399414,50.31238555908203,58.23786926269531
2014-06-24,39.236610412597656,63.94252395629883,14.949559211730957,44.10117721557617,33.079551696777344,33.24360275268555,30.141998291015625,50.34568786621094,58.09701919555664
2014-06-25,39.54737854003906,64.4261703491211,14.962713241577148,44.14189529418945,33.21013259887695,33.19166946411133,30.25299835205078,50.895015716552734,58.5899772644043
2014-06-26,39.539405822753906,64.49707794189453,14.910094261169434,44.10932540893555,33.175315856933594,33.072959899902344,30.343181610107422,50.961585998535156,58.63397979736328
2014-06-27,39.41987991333008,64.49707794189453,14.96928882598877,44.21519470214844,33.375526428222656,33.13231658935547,30.461111068725586,50.82841491699219,58.77480697631836
2014-06-30,39.55534362792969,64.5486831665039,14.956135749816895,44.027870178222656,33.384220123291016,33.10264205932617,30.70391273498535,50.62866973876953,58.748416900634766
2014-07-01,39.65097427368164,64.58738708496094,15.048216819763184,44.29663848876953,33.7237434387207,33.17683792114258,30.398672103881836,51.26953125,59.373409271240234
